Date,Asset,Price,Log_Return
2018-06-21,GOLD,1267.2,-0.003152
2018-06-22,GOLD,1267.4,0.000158
2018-06-25,GOLD,1265.6,-0.001421
2018-06-26,GOLD,1256.6,-0.007137
2018-06-27,GOLD,1252.8,-0.003029
2018-06-28,GOLD,1247.8,-0.003999
2018-06-29,GOLD,1251.3,0.002801
2018-07-02,GOLD,1239.8,-0.009233
2018-07-03,GOLD,1251.6,0.009473
2018-07-05,GOLD,1257.3,0.004544
2018-07-06,GOLD,1254.3,-0.002389
2018-07-09,GOLD,1258.1,0.003025
2018-07-10,GOLD,1253.8,-0.003424
2018-07-11,GOLD,1242.8,-0.008812
2018-07-12,GOLD,1245.0,0.001769
2018-07-13,GOLD,1239.6,-0.004347
2018-07-16,GOLD,1238.1,-0.001211
2018-07-17,GOLD,1225.7,-0.010066
2018-07-18,GOLD,1226.3,0.000489
2018-07-19,GOLD,1222.4,-0.003185
2018-07-20,GOLD,1229.5,0.005791
2018-07-23,GOLD,1224.0,-0.004483
2018-07-24,GOLD,1223.9,-8.2e-05
2018-07-25,GOLD,1231.4,0.006109
2018-07-26,GOLD,1225.3,-0.004966
2018-07-27,GOLD,1222.6,-0.002206
2018-07-30,GOLD,1221.3,-0.001064
2018-07-31,GOLD,1223.7,0.001963
2018-08-01,GOLD,1217.9,-0.004751
2018-08-02,GOLD,1210.6,-0.006012
2018-08-03,GOLD,1214.2,0.002969
2018-08-06,GOLD,1208.6,-0.004623
2018-08-07,GOLD,1209.6,0.000827
2018-08-08,GOLD,1212.6,0.002477
2018-08-09,GOLD,1211.9,-0.000577
2018-08-10,GOLD,1211.1,-0.00066
2018-08-13,GOLD,1191.3,-0.016484
2018-08-14,GOLD,1193.0,0.001426
2018-08-15,GOLD,1177.5,-0.013078
2018-08-16,GOLD,1176.2,-0.001105
2018-08-17,GOLD,1176.5,0.000255
2018-08-20,GOLD,1186.8,0.008717
2018-08-21,GOLD,1192.6,0.004875
2018-08-22,GOLD,1196.3,0.003098
2018-08-23,GOLD,1187.0,-0.007804
2018-08-24,GOLD,1206.3,0.016129
2018-08-27,GOLD,1209.0,0.002236
2018-08-28,GOLD,1207.4,-0.001324
2018-08-29,GOLD,1204.5,-0.002405
2018-08-30,GOLD,1197.7,-0.005662
2018-08-31,GOLD,1200.3,0.002169
2018-09-04,GOLD,1192.7,-0.006352
2018-09-05,GOLD,1194.9,0.001843
2018-09-06,GOLD,1197.9,0.002508
2018-09-07,GOLD,1193.6,-0.003596
2018-09-10,GOLD,1193.0,-0.000503
2018-09-11,GOLD,1195.4,0.00201
2018-09-12,GOLD,1204.7,0.00775
2018-09-13,GOLD,1202.0,-0.002244
2018-09-14,GOLD,1195.0,-0.005841
2018-09-17,GOLD,1199.7,0.003925
2018-09-18,GOLD,1196.8,-0.00242
2018-09-19,GOLD,1202.2,0.004502
2018-09-20,GOLD,1206.2,0.003322
2018-09-21,GOLD,1196.2,-0.008325
2018-09-24,GOLD,1199.3,0.002588
2018-09-25,GOLD,1200.0,0.000583
2018-09-26,GOLD,1194.0,-0.005013
2018-09-27,GOLD,1182.3,-0.009847
2018-09-28,GOLD,1191.5,0.007751
2018-10-01,GOLD,1187.1,-0.0037
2018-10-02,GOLD,1202.4,0.012806
2018-10-03,GOLD,1198.3,-0.003416
2018-10-04,GOLD,1197.2,-0.000918
2018-10-05,GOLD,1201.2,0.003336
2018-10-08,GOLD,1184.4,-0.014085
2018-10-09,GOLD,1187.2,0.002361
2018-10-10,GOLD,1189.3,0.001767
2018-10-11,GOLD,1223.5,0.028351
2018-10-12,GOLD,1218.1,-0.004423
2018-10-15,GOLD,1226.4,0.006791
2018-10-16,GOLD,1227.3,0.000734
2018-10-17,GOLD,1223.7,-0.002938
2018-10-18,GOLD,1226.5,0.002286
2018-10-19,GOLD,1225.3,-0.000979
2018-10-22,GOLD,1221.2,-0.003352
2018-10-23,GOLD,1233.4,0.009941
2018-10-24,GOLD,1227.8,-0.004551
2018-10-25,GOLD,1229.1,0.001058
2018-10-26,GOLD,1232.5,0.002762
2018-10-29,GOLD,1224.5,-0.006512
2018-10-30,GOLD,1222.6,-0.001553
2018-10-31,GOLD,1212.3,-0.00846
2018-11-01,GOLD,1236.0,0.019361
2018-11-02,GOLD,1230.9,-0.004135
2018-11-05,GOLD,1229.8,-0.000894
2018-11-06,GOLD,1223.8,-0.004891
2018-11-07,GOLD,1226.2,0.001959
2018-11-08,GOLD,1222.9,-0.002695
2018-11-09,GOLD,1206.4,-0.013584
2018-11-12,GOLD,1201.3,-0.004236
2018-11-13,GOLD,1199.2,-0.00175
2018-11-14,GOLD,1207.9,0.007229
2018-11-15,GOLD,1212.8,0.004048
2018-11-16,GOLD,1220.8,0.006575
2018-11-19,GOLD,1223.1,0.001882
2018-11-20,GOLD,1219.0,-0.003358
2018-11-21,GOLD,1225.8,0.005563
2018-11-23,GOLD,1221.0,-0.003924
2018-11-26,GOLD,1220.2,-0.000655
2018-11-27,GOLD,1211.2,-0.007403
2018-11-28,GOLD,1221.4,0.008386
2018-11-29,GOLD,1224.1,0.002208
2018-11-30,GOLD,1220.2,-0.003191
2018-12-03,GOLD,1233.9,0.011165
2018-12-04,GOLD,1241.1,0.005818
2018-12-06,GOLD,1238.1,-0.00242
2018-12-07,GOLD,1246.8,0.007002
2018-12-10,GOLD,1243.7,-0.00249
2018-12-11,GOLD,1241.9,-0.001448
2018-12-12,GOLD,1244.4,0.002011
2018-12-13,GOLD,1242.7,-0.001367
2018-12-14,GOLD,1237.0,-0.004597
2018-12-17,GOLD,1247.4,0.008372
2018-12-18,GOLD,1249.2,0.001442
2018-12-19,GOLD,1252.1,0.002319
2018-12-20,GOLD,1263.6,0.009143
2018-12-21,GOLD,1253.8,-0.007786
2018-12-24,GOLD,1267.5,0.010867
2018-12-26,GOLD,1269.2,0.00134
2018-12-27,GOLD,1277.3,0.006362
2018-12-28,GOLD,1279.9,0.002033
2018-12-31,GOLD,1278.3,-0.001251
2019-01-02,GOLD,1281.0,0.00211
2019-01-03,GOLD,1291.8,0.008396
2019-01-04,GOLD,1282.7,-0.007069
2019-01-07,GOLD,1286.8,0.003191
2019-01-08,GOLD,1283.2,-0.002802
2019-01-09,GOLD,1289.3,0.004743
2019-01-10,GOLD,1284.7,-0.003574
2019-01-11,GOLD,1287.1,0.001866
2019-01-14,GOLD,1289.1,0.001553
2019-01-15,GOLD,1286.2,-0.002252
2019-01-16,GOLD,1291.6,0.00419
2019-01-17,GOLD,1291.0,-0.000465
2019-01-18,GOLD,1281.3,-0.007542
2019-01-22,GOLD,1282.5,0.000936
2019-01-23,GOLD,1283.1,0.000468
2019-01-24,GOLD,1279.1,-0.003122
2019-01-25,GOLD,1297.4,0.014206
2019-01-28,GOLD,1302.4,0.003846
2019-01-29,GOLD,1308.2,0.004443
2019-01-30,GOLD,1309.9,0.001299
2019-01-31,GOLD,1319.7,0.007454
2019-02-01,GOLD,1316.9,-0.002124
2019-02-04,GOLD,1314.3,-0.001976
2019-02-05,GOLD,1314.2,-7.6e-05
2019-02-06,GOLD,1309.5,-0.003583
2019-02-07,GOLD,1309.4,-7.6e-05
2019-02-08,GOLD,1313.7,0.003279
2019-02-11,GOLD,1307.0,-0.005113
2019-02-12,GOLD,1309.2,0.001682
2019-02-13,GOLD,1310.8,0.001221
2019-02-14,GOLD,1309.8,-0.000763
2019-02-15,GOLD,1318.1,0.006317
2019-02-19,GOLD,1340.1,0.016553
2019-02-20,GOLD,1343.3,0.002385
2019-02-21,GOLD,1323.5,-0.01485
2019-02-22,GOLD,1329.2,0.004297
2019-02-25,GOLD,1325.9,-0.002486
2019-02-26,GOLD,1325.1,-0.000604
2019-02-27,GOLD,1317.7,-0.0056
2019-02-28,GOLD,1312.8,-0.003725
2019-03-01,GOLD,1296.4,-0.012571
2019-03-04,GOLD,1284.8,-0.008988
2019-03-05,GOLD,1282.0,-0.002182
2019-03-06,GOLD,1284.9,0.00226
2019-03-07,GOLD,1283.8,-0.000856
2019-03-08,GOLD,1297.0,0.010229
2019-03-11,GOLD,1288.8,-0.006342
2019-03-12,GOLD,1296.3,0.005802
2019-03-13,GOLD,1307.5,0.008603
2019-03-14,GOLD,1293.4,-0.010842
2019-03-15,GOLD,1301.8,0.006474
2019-03-18,GOLD,1300.3,-0.001153
2019-03-19,GOLD,1305.0,0.003608
2019-03-20,GOLD,1300.5,-0.003454
2019-03-21,GOLD,1306.1,0.004297
2019-03-22,GOLD,1311.6,0.004202
2019-03-25,GOLD,1321.9,0.007822
2019-03-26,GOLD,1314.3,-0.005766
2019-03-27,GOLD,1309.9,-0.003353
2019-03-28,GOLD,1289.8,-0.015464
2019-03-29,GOLD,1293.0,0.002478
2019-04-01,GOLD,1288.4,-0.003564
2019-04-02,GOLD,1290.0,0.001241
2019-04-03,GOLD,1289.9,-7.8e-05
2019-04-04,GOLD,1289.0,-0.000698
2019-04-05,GOLD,1290.4,0.001086
2019-04-08,GOLD,1297.1,0.005179
2019-04-09,GOLD,1303.5,0.004922
2019-04-10,GOLD,1309.1,0.004287
2019-04-11,GOLD,1288.6,-0.015784
2019-04-12,GOLD,1290.6,0.001551
2019-04-15,GOLD,1286.8,-0.002949
2019-04-16,GOLD,1272.6,-0.011097
2019-04-17,GOLD,1272.2,-0.000314
2019-04-18,GOLD,1271.9,-0.000236
2019-04-22,GOLD,1273.5,0.001257
2019-04-23,GOLD,1269.3,-0.003303
2019-04-24,GOLD,1275.5,0.004873
2019-04-25,GOLD,1275.8,0.000235
2019-04-26,GOLD,1284.9,0.007107
2019-04-29,GOLD,1278.6,-0.004915
2019-04-30,GOLD,1282.8,0.00328
2019-05-01,GOLD,1281.4,-0.001092
2019-05-02,GOLD,1269.7,-0.009173
2019-05-03,GOLD,1279.2,0.007454
2019-05-06,GOLD,1281.7,0.001952
2019-05-07,GOLD,1283.5,0.001403
2019-05-08,GOLD,1279.4,-0.003199
2019-05-09,GOLD,1283.5,0.003199
2019-05-10,GOLD,1285.7,0.001713
2019-05-13,GOLD,1300.1,0.011138
2019-05-14,GOLD,1294.7,-0.004162
2019-05-15,GOLD,1296.3,0.001235
2019-05-16,GOLD,1285.0,-0.008755
2019-05-17,GOLD,1274.5,-0.008205
2019-05-20,GOLD,1276.1,0.001255
2019-05-21,GOLD,1272.0,-0.003218
2019-05-22,GOLD,1273.6,0.001257
2019-05-23,GOLD,1284.8,0.008756
2019-05-24,GOLD,1283.0,-0.001402
2019-05-28,GOLD,1276.5,-0.005079
2019-05-29,GOLD,1280.6,0.003207
2019-05-30,GOLD,1287.1,0.005063
2019-05-31,GOLD,1305.8,0.014424
2019-06-03,GOLD,1322.7,0.012859
2019-06-04,GOLD,1323.4,0.000529
2019-06-05,GOLD,1328.3,0.003696
2019-06-06,GOLD,1337.6,0.006977
2019-06-07,GOLD,1341.2,0.002688
2019-06-10,GOLD,1324.7,-0.012379
2019-06-11,GOLD,1326.4,0.001283
2019-06-12,GOLD,1331.9,0.004138
2019-06-13,GOLD,1339.2,0.005466
2019-06-14,GOLD,1340.1,0.000672
2019-06-17,GOLD,1338.7,-0.001045
2019-06-18,GOLD,1346.6,0.005884
2019-06-19,GOLD,1344.6,-0.001486
2019-06-20,GOLD,1392.9,0.035291
2019-06-21,GOLD,1396.2,0.002366
2019-06-24,GOLD,1414.3,0.012881
2019-06-25,GOLD,1414.9,0.000424
2019-06-26,GOLD,1411.6,-0.002335
2019-06-27,GOLD,1408.4,-0.002269
2019-06-28,GOLD,1409.7,0.000923
2019-07-01,GOLD,1385.6,-0.017244
2019-07-02,GOLD,1404.6,0.013619
2019-07-03,GOLD,1417.7,0.009283
2019-07-05,GOLD,1396.7,-0.014924
2019-07-08,GOLD,1397.0,0.000215
2019-07-09,GOLD,1397.5,0.000358
2019-07-10,GOLD,1410.1,0.008976
2019-07-11,GOLD,1404.3,-0.004122
2019-07-12,GOLD,1409.9,0.00398
2019-07-15,GOLD,1411.4,0.001063
2019-07-16,GOLD,1409.2,-0.00156
2019-07-17,GOLD,1421.3,0.00855
2019-07-18,GOLD,1426.1,0.003371
2019-07-19,GOLD,1425.1,-0.000701
2019-07-22,GOLD,1425.3,0.00014
2019-07-23,GOLD,1420.1,-0.003655
2019-07-24,GOLD,1422.8,0.0019
2019-07-25,GOLD,1413.9,-0.006275
2019-07-26,GOLD,1418.5,0.003248
2019-07-29,GOLD,1419.6,0.000775
2019-07-30,GOLD,1429.7,0.007089
2019-07-31,GOLD,1426.1,-0.002521
2019-08-01,GOLD,1420.9,-0.003653
2019-08-02,GOLD,1445.6,0.017234
2019-08-05,GOLD,1464.6,0.013058
2019-08-06,GOLD,1472.4,0.005312
2019-08-07,GOLD,1507.3,0.023426
2019-08-08,GOLD,1497.7,-0.006389
2019-08-09,GOLD,1496.6,-0.000735
2019-08-12,GOLD,1505.3,0.005796
2019-08-13,GOLD,1502.2,-0.002062
2019-08-14,GOLD,1515.9,0.009079
2019-08-15,GOLD,1519.6,0.002438
2019-08-16,GOLD,1512.5,-0.004683
2019-08-19,GOLD,1500.4,-0.008032
2019-08-20,GOLD,1504.6,0.002795
2019-08-21,GOLD,1504.6,0.0
2019-08-22,GOLD,1497.3,-0.004864
2019-08-23,GOLD,1526.6,0.01938
2019-08-26,GOLD,1526.3,-0.000196
2019-08-27,GOLD,1541.0,0.009585
2019-08-28,GOLD,1537.8,-0.002079
2019-08-29,GOLD,1526.5,-0.007375
2019-08-30,GOLD,1519.1,-0.004859
2019-09-03,GOLD,1545.9,0.017488
2019-09-04,GOLD,1550.3,0.002842
2019-09-05,GOLD,1515.4,-0.022769
2019-09-06,GOLD,1506.2,-0.00609
2019-09-09,GOLD,1502.2,-0.002659
2019-09-10,GOLD,1490.3,-0.007953
2019-09-11,GOLD,1494.4,0.002747
2019-09-12,GOLD,1498.7,0.002873
2019-09-13,GOLD,1490.9,-0.005218
2019-09-16,GOLD,1503.1,0.00815
2019-09-17,GOLD,1505.1,0.00133
2019-09-18,GOLD,1507.5,0.001593
2019-09-19,GOLD,1498.4,-0.006055
2019-09-20,GOLD,1507.3,0.005922
2019-09-23,GOLD,1523.7,0.010822
2019-09-24,GOLD,1532.1,0.005498
2019-09-25,GOLD,1504.6,-0.018112
2019-09-26,GOLD,1507.5,0.001926
2019-09-27,GOLD,1499.1,-0.005588
2019-09-30,GOLD,1465.7,-0.022532
2019-10-01,GOLD,1482.0,0.01106
2019-10-02,GOLD,1501.0,0.012739
2019-10-03,GOLD,1507.1,0.004056
2019-10-04,GOLD,1506.2,-0.000597
2019-10-07,GOLD,1497.7,-0.005659
2019-10-08,GOLD,1497.2,-0.000334
2019-10-09,GOLD,1506.1,0.005927
2019-10-10,GOLD,1494.8,-0.007531
2019-10-11,GOLD,1482.7,-0.008128
2019-10-14,GOLD,1491.7,0.006052
2019-10-15,GOLD,1477.6,-0.009497
2019-10-16,GOLD,1488.0,0.007014
2019-10-17,GOLD,1492.3,0.002886
2019-10-18,GOLD,1488.2,-0.002751
2019-10-21,GOLD,1482.4,-0.003905
2019-10-22,GOLD,1481.7,-0.000472
2019-10-23,GOLD,1489.9,0.005519
2019-10-24,GOLD,1498.9,0.006023
2019-10-25,GOLD,1499.5,0.0004
2019-10-28,GOLD,1490.0,-0.006356
2019-10-29,GOLD,1487.0,-0.002015
2019-10-30,GOLD,1493.2,0.004161
2019-10-31,GOLD,1511.4,0.012115
2019-11-01,GOLD,1508.0,-0.002252
2019-11-04,GOLD,1508.0,0.0
2019-11-05,GOLD,1480.8,-0.018202
2019-11-06,GOLD,1490.2,0.006328
2019-11-07,GOLD,1464.2,-0.017601
2019-11-08,GOLD,1461.3,-0.001983
2019-11-11,GOLD,1455.5,-0.003977
2019-11-12,GOLD,1452.1,-0.002339
2019-11-13,GOLD,1461.7,0.006589
2019-11-14,GOLD,1471.8,0.006886
2019-11-15,GOLD,1467.3,-0.003062
2019-11-18,GOLD,1470.9,0.00245
2019-11-19,GOLD,1473.3,0.00163
2019-11-20,GOLD,1473.3,0.0
2019-11-21,GOLD,1463.1,-0.006947
2019-11-22,GOLD,1463.1,0.0
2019-11-25,GOLD,1456.6,-0.004453
2019-11-26,GOLD,1459.8,0.002195
2019-11-27,GOLD,1453.4,-0.004394
2019-11-29,GOLD,1465.6,0.008359
2019-12-02,GOLD,1462.3,-0.002254
2019-12-03,GOLD,1478.2,0.010815
2019-12-04,GOLD,1474.0,-0.002845
2019-12-05,GOLD,1476.9,0.001966
2019-12-06,GOLD,1459.1,-0.012126
2019-12-09,GOLD,1459.3,0.000137
2019-12-10,GOLD,1462.6,0.002259
2019-12-11,GOLD,1469.4,0.004639
2019-12-12,GOLD,1466.7,-0.001839
2019-12-13,GOLD,1475.6,0.00605
2019-12-16,GOLD,1475.0,-0.000407
2019-12-17,GOLD,1474.6,-0.000271
2019-12-18,GOLD,1472.6,-0.001357
2019-12-19,GOLD,1478.2,0.003796
2019-12-20,GOLD,1474.7,-0.002371
2019-12-23,GOLD,1482.5,0.005275
2019-12-24,GOLD,1499.1,0.011135
2019-12-26,GOLD,1509.3,0.006781
2019-12-27,GOLD,1513.8,0.002977
2019-12-30,GOLD,1514.5,0.000462
2019-12-31,GOLD,1519.5,0.003296
2020-01-02,GOLD,1524.5,0.003285
2020-01-03,GOLD,1549.2,0.016072
2020-01-06,GOLD,1566.2,0.010914
2020-01-07,GOLD,1571.8,0.003569
2020-01-08,GOLD,1557.4,-0.009204
2020-01-09,GOLD,1551.7,-0.003667
2020-01-10,GOLD,1557.5,0.003731
2020-01-13,GOLD,1548.4,-0.00586
2020-01-14,GOLD,1542.4,-0.003882
2020-01-15,GOLD,1552.1,0.006269
2020-01-16,GOLD,1549.0,-0.001999
2020-01-17,GOLD,1558.8,0.006307
2020-01-21,GOLD,1556.4,-0.001541
2020-01-22,GOLD,1555.3,-0.000707
2020-01-23,GOLD,1564.6,0.005962
2020-01-24,GOLD,1571.1,0.004146
2020-01-27,GOLD,1576.8,0.003622
2020-01-28,GOLD,1569.2,-0.004832
2020-01-29,GOLD,1569.8,0.000382
2020-01-30,GOLD,1583.5,0.008689
2020-01-31,GOLD,1582.9,-0.000379
2020-02-03,GOLD,1577.2,-0.003608
2020-02-04,GOLD,1550.4,-0.017138
2020-02-05,GOLD,1557.8,0.004762
2020-02-06,GOLD,1565.1,0.004675
2020-02-07,GOLD,1568.6,0.002234
2020-02-10,GOLD,1574.7,0.003881
2020-02-11,GOLD,1565.6,-0.005796
2020-02-12,GOLD,1567.4,0.001149
2020-02-13,GOLD,1575.1,0.004901
2020-02-14,GOLD,1582.7,0.004813
2020-02-18,GOLD,1600.0,0.010871
2020-02-19,GOLD,1607.5,0.004677
2020-02-20,GOLD,1616.6,0.005645
2020-02-21,GOLD,1644.6,0.017172
2020-02-24,GOLD,1672.4,0.016763
2020-02-25,GOLD,1646.9,-0.015365
2020-02-26,GOLD,1640.0,-0.004199
2020-02-27,GOLD,1640.0,0.0
2020-02-28,GOLD,1564.1,-0.047386
2020-03-02,GOLD,1592.3,0.017869
2020-03-03,GOLD,1642.1,0.030796
2020-03-04,GOLD,1641.1,-0.000609
2020-03-05,GOLD,1666.4,0.015299
2020-03-06,GOLD,1670.8,0.002637
2020-03-09,GOLD,1674.5,0.002212
2020-03-10,GOLD,1659.1,-0.009239
2020-03-11,GOLD,1641.4,-0.010726
2020-03-12,GOLD,1589.3,-0.032256
2020-03-13,GOLD,1515.7,-0.047416
2020-03-16,GOLD,1485.9,-0.019857
2020-03-17,GOLD,1524.9,0.025908
2020-03-18,GOLD,1477.3,-0.031713
2020-03-19,GOLD,1478.6,0.00088
2020-03-20,GOLD,1484.0,0.003645
2020-03-23,GOLD,1567.0,0.054422
2020-03-24,GOLD,1660.2,0.057775
2020-03-25,GOLD,1632.3,-0.016948
2020-03-26,GOLD,1650.1,0.010846
2020-03-27,GOLD,1623.9,-0.016005
2020-03-30,GOLD,1622.0,-0.001171
2020-03-31,GOLD,1583.4,-0.024086
2020-04-01,GOLD,1578.2,-0.00329
2020-04-02,GOLD,1625.7,0.029654
2020-04-03,GOLD,1633.7,0.004909
2020-04-06,GOLD,1677.0,0.026159
2020-04-07,GOLD,1664.8,-0.007301
2020-04-08,GOLD,1665.4,0.00036
2020-04-09,GOLD,1736.2,0.041633
2020-04-13,GOLD,1744.8,0.004941
2020-04-14,GOLD,1756.7,0.006797
2020-04-15,GOLD,1727.2,-0.016935
2020-04-16,GOLD,1720.4,-0.003945
2020-04-17,GOLD,1689.2,-0.018302
2020-04-20,GOLD,1701.6,0.007314
2020-04-21,GOLD,1678.2,-0.013847
2020-04-22,GOLD,1728.7,0.029648
2020-04-23,GOLD,1733.3,0.002657
2020-04-24,GOLD,1723.5,-0.00567
2020-04-27,GOLD,1711.9,-0.006753
2020-04-28,GOLD,1710.5,-0.000818
2020-04-29,GOLD,1703.4,-0.004159
2020-04-30,GOLD,1684.2,-0.011336
2020-05-01,GOLD,1694.5,0.006097
2020-05-04,GOLD,1706.9,0.007291
2020-05-05,GOLD,1704.4,-0.001466
2020-05-06,GOLD,1684.2,-0.011923
2020-05-07,GOLD,1721.8,0.02208
2020-05-08,GOLD,1709.9,-0.006935
2020-05-11,GOLD,1695.3,-0.008575
2020-05-12,GOLD,1704.4,0.005353
2020-05-13,GOLD,1713.9,0.005558
2020-05-14,GOLD,1738.1,0.014021
2020-05-15,GOLD,1753.4,0.008764
2020-05-18,GOLD,1731.8,-0.012395
2020-05-19,GOLD,1744.2,0.007135
2020-05-20,GOLD,1750.6,0.003663
2020-05-21,GOLD,1720.5,-0.017344
2020-05-22,GOLD,1734.6,0.008162
2020-05-26,GOLD,1704.8,-0.017329
2020-05-27,GOLD,1710.3,0.003221
2020-05-28,GOLD,1713.3,0.001753
2020-05-29,GOLD,1736.9,0.013681
2020-06-01,GOLD,1737.8,0.000518
2020-06-02,GOLD,1725.2,-0.007277
2020-06-03,GOLD,1697.8,-0.01601
2020-06-04,GOLD,1718.9,0.012351
2020-06-05,GOLD,1676.2,-0.025155
2020-06-08,GOLD,1698.3,0.013098
2020-06-09,GOLD,1714.7,0.00961
2020-06-10,GOLD,1713.3,-0.000817
2020-06-11,GOLD,1732.0,0.010855
2020-06-12,GOLD,1729.3,-0.00156
2020-06-15,GOLD,1720.3,-0.005218
2020-06-16,GOLD,1729.6,0.005391
2020-06-17,GOLD,1729.2,-0.000231
2020-06-18,GOLD,1724.8,-0.002548
2020-06-19,GOLD,1745.9,0.012159
2020-06-22,GOLD,1756.7,0.006167
2020-06-23,GOLD,1772.1,0.008728
2020-06-24,GOLD,1765.8,-0.003561
2020-06-25,GOLD,1762.1,-0.002098
2020-06-26,GOLD,1772.5,0.005885
2020-06-29,GOLD,1774.8,0.001297
2020-06-30,GOLD,1793.0,0.010202
2020-07-01,GOLD,1773.2,-0.011104
2020-07-02,GOLD,1784.0,0.006072
2020-07-06,GOLD,1788.5,0.002519
2020-07-07,GOLD,1804.2,0.00874
2020-07-08,GOLD,1815.5,0.006244
2020-07-09,GOLD,1799.2,-0.009019
2020-07-10,GOLD,1798.2,-0.000556
2020-07-13,GOLD,1811.0,0.007093
2020-07-14,GOLD,1810.6,-0.000221
2020-07-15,GOLD,1811.4,0.000442
2020-07-16,GOLD,1798.7,-0.007036
2020-07-17,GOLD,1808.3,0.005323
2020-07-20,GOLD,1815.9,0.004194
2020-07-21,GOLD,1842.4,0.014488
2020-07-22,GOLD,1864.1,0.011709
2020-07-23,GOLD,1889.1,0.013322
2020-07-24,GOLD,1897.3,0.004331
2020-07-27,GOLD,1931.0,0.017606
2020-07-28,GOLD,1944.7,0.00707
2020-07-29,GOLD,1953.5,0.004515
2020-07-30,GOLD,1942.3,-0.00575
2020-07-31,GOLD,1962.8,0.010499
2020-08-03,GOLD,1966.0,0.001629
2020-08-04,GOLD,2001.2,0.017746
2020-08-05,GOLD,2031.1,0.014831
2020-08-06,GOLD,2051.5,0.009994
2020-08-07,GOLD,2010.1,-0.020387
2020-08-10,GOLD,2024.4,0.007089
2020-08-11,GOLD,1932.6,-0.046407
2020-08-12,GOLD,1934.9,0.001189
2020-08-13,GOLD,1956.7,0.011204
2020-08-14,GOLD,1937.0,-0.010119
2020-08-17,GOLD,1985.0,0.024479
2020-08-18,GOLD,1999.4,0.007228
2020-08-19,GOLD,1958.7,-0.020566
2020-08-20,GOLD,1933.8,-0.012794
2020-08-21,GOLD,1934.6,0.000414
2020-08-24,GOLD,1927.7,-0.003573
2020-08-25,GOLD,1911.8,-0.008282
2020-08-26,GOLD,1940.7,0.015003
2020-08-27,GOLD,1921.6,-0.009891
2020-08-28,GOLD,1964.6,0.02213
2020-08-31,GOLD,1967.6,0.001526
2020-09-01,GOLD,1968.2,0.000305
2020-09-02,GOLD,1934.4,-0.017322
2020-09-03,GOLD,1927.6,-0.003522
2020-09-04,GOLD,1923.9,-0.001921
2020-09-08,GOLD,1933.0,0.004719
2020-09-09,GOLD,1944.7,0.006034
2020-09-10,GOLD,1954.2,0.004873
2020-09-11,GOLD,1937.8,-0.008428
2020-09-14,GOLD,1953.1,0.007865
2020-09-15,GOLD,1956.3,0.001637
2020-09-16,GOLD,1960.2,0.001992
2020-09-17,GOLD,1940.0,-0.010359
2020-09-18,GOLD,1952.1,0.006218
2020-09-21,GOLD,1901.2,-0.02642
2020-09-22,GOLD,1898.6,-0.001368
2020-09-23,GOLD,1859.9,-0.020594
2020-09-24,GOLD,1868.3,0.004506
2020-09-25,GOLD,1857.7,-0.00569
2020-09-28,GOLD,1872.8,0.008096
2020-09-29,GOLD,1894.3,0.011415
2020-09-30,GOLD,1887.5,-0.003596
2020-10-01,GOLD,1908.4,0.011012
2020-10-02,GOLD,1900.2,-0.004306
2020-10-05,GOLD,1912.5,0.006452
2020-10-06,GOLD,1901.1,-0.005979
2020-10-07,GOLD,1883.6,-0.009248
2020-10-08,GOLD,1888.6,0.002651
2020-10-09,GOLD,1919.5,0.016229
2020-10-12,GOLD,1922.5,0.001562
2020-10-13,GOLD,1888.5,-0.017844
2020-10-14,GOLD,1901.3,0.006755
2020-10-15,GOLD,1903.2,0.000999
2020-10-16,GOLD,1900.8,-0.001262
2020-10-19,GOLD,1906.4,0.002942
2020-10-20,GOLD,1910.4,0.002096
2020-10-21,GOLD,1924.6,0.007405
2020-10-22,GOLD,1901.1,-0.012285
2020-10-23,GOLD,1902.0,0.000473
2020-10-26,GOLD,1902.7,0.000368
2020-10-27,GOLD,1908.8,0.003201
2020-10-28,GOLD,1876.2,-0.017226
2020-10-29,GOLD,1865.6,-0.005666
2020-10-30,GOLD,1877.4,0.006305
2020-11-02,GOLD,1890.4,0.006901
2020-11-03,GOLD,1908.5,0.009529
2020-11-04,GOLD,1894.6,-0.00731
2020-11-05,GOLD,1945.3,0.026409
2020-11-06,GOLD,1950.3,0.002567
2020-11-09,GOLD,1853.2,-0.051069
2020-11-10,GOLD,1875.4,0.011908
2020-11-11,GOLD,1860.7,-0.007869
2020-11-12,GOLD,1872.6,0.006375
2020-11-13,GOLD,1885.7,0.006971
2020-11-16,GOLD,1887.3,0.000848
2020-11-17,GOLD,1884.5,-0.001485
2020-11-18,GOLD,1873.5,-0.005854
2020-11-19,GOLD,1861.1,-0.006641
2020-11-20,GOLD,1872.6,0.00616
2020-11-23,GOLD,1837.8,-0.018759
2020-11-24,GOLD,1804.8,-0.018119
2020-11-25,GOLD,1805.7,0.000498
2020-11-27,GOLD,1781.9,-0.013268
2020-11-30,GOLD,1775.7,-0.003486
2020-12-01,GOLD,1814.1,0.021395
2020-12-02,GOLD,1825.7,0.006374
2020-12-03,GOLD,1836.8,0.006062
2020-12-04,GOLD,1835.9,-0.00049
2020-12-07,GOLD,1861.8,0.014009
2020-12-08,GOLD,1870.8,0.004822
